name,ida_name,env_name_s,name_s,name_a,toggle_type,class_s,code_owner_s,computed_status_s,created_s,everyone_s,is_active_s,modified_s,module_s,note_s,num_courses_forced_off_s,num_courses_forced_on_s,num_orgs_forced_off_s,num_orgs_forced_on_s,toggle_type_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
FEATURES['ENABLE_LOGIN_MICROFRONTEND'],lms,edge,FEATURES['ENABLE_LOGIN_MICROFRONTEND'],FEATURES['ENABLE_LOGIN_MICROFRONTEND'],django_settings,,,,,,False,,,,,,,,django_settings,2018-05-07,False,Enable the login micro frontend.,DjangoSetting,"[367, 367, 367, 367, 367, 367, 367]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L367-L367,['open_edx'],The login MFE domain name should be listed in LOGIN_REDIRECT_WHITELIST.
FEATURES['ENABLE_LOGIN_MICROFRONTEND'],lms,stage,FEATURES['ENABLE_LOGIN_MICROFRONTEND'],FEATURES['ENABLE_LOGIN_MICROFRONTEND'],django_settings,,,,,,False,,,,,,,,django_settings,2018-05-07,False,Enable the login micro frontend.,DjangoSetting,"[367, 367, 367, 367, 367, 367, 367]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L367-L367,['open_edx'],The login MFE domain name should be listed in LOGIN_REDIRECT_WHITELIST.
FEATURES['ENABLE_LOGIN_MICROFRONTEND'],lms,prod,FEATURES['ENABLE_LOGIN_MICROFRONTEND'],FEATURES['ENABLE_LOGIN_MICROFRONTEND'],django_settings,,,,,,False,,,,,,,,django_settings,2018-05-07,False,Enable the login micro frontend.,DjangoSetting,"[367, 367, 367, 367, 367, 367, 367]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L367-L367,['open_edx'],The login MFE domain name should be listed in LOGIN_REDIRECT_WHITELIST.
FEATURES['ENABLE_LTI_PROVIDER'],lms,edge,FEATURES['ENABLE_LTI_PROVIDER'],FEATURES['ENABLE_LTI_PROVIDER'],django_settings,,,,,,True,,,,,,,,django_settings,2015-04-24,False,"When set to True, Open edX site can be used as an LTI Provider to other systems
    and applications.",DjangoSetting,"[710, 710, 710, 710, 710, 710, 710, 710]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/7689,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L710-L710,['open_edx'],"After enabling this feature flag there are multiple steps invloved to configure edX
    as LTI provider. Full guide is available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/lti/index.html"
FEATURES['ENABLE_LTI_PROVIDER'],lms,stage,FEATURES['ENABLE_LTI_PROVIDER'],FEATURES['ENABLE_LTI_PROVIDER'],django_settings,,,,,,True,,,,,,,,django_settings,2015-04-24,False,"When set to True, Open edX site can be used as an LTI Provider to other systems
    and applications.",DjangoSetting,"[710, 710, 710, 710, 710, 710, 710, 710]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/7689,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L710-L710,['open_edx'],"After enabling this feature flag there are multiple steps invloved to configure edX
    as LTI provider. Full guide is available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/lti/index.html"
FEATURES['ENABLE_LTI_PROVIDER'],lms,prod,FEATURES['ENABLE_LTI_PROVIDER'],FEATURES['ENABLE_LTI_PROVIDER'],django_settings,,,,,,False,,,,,,,,django_settings,2015-04-24,False,"When set to True, Open edX site can be used as an LTI Provider to other systems
    and applications.",DjangoSetting,"[710, 710, 710, 710, 710, 710, 710, 710]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/7689,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L710-L710,['open_edx'],"After enabling this feature flag there are multiple steps invloved to configure edX
    as LTI provider. Full guide is available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/lti/index.html"
FEATURES['ENABLE_MASQUERADE'],lms,edge,FEATURES['ENABLE_MASQUERADE'],FEATURES['ENABLE_MASQUERADE'],django_settings,,,,,,True,,,,,,,,django_settings,2013-04-13,True,None,DjangoSetting,"[203, 203, 203, 203, 203, 203]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L203-L203,['open_edx'],
FEATURES['ENABLE_MASQUERADE'],lms,stage,FEATURES['ENABLE_MASQUERADE'],FEATURES['ENABLE_MASQUERADE'],django_settings,,,,,,True,,,,,,,,django_settings,2013-04-13,True,None,DjangoSetting,"[203, 203, 203, 203, 203, 203]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L203-L203,['open_edx'],
FEATURES['ENABLE_MASQUERADE'],lms,prod,FEATURES['ENABLE_MASQUERADE'],FEATURES['ENABLE_MASQUERADE'],django_settings,,,,,,True,,,,,,,,django_settings,2013-04-13,True,None,DjangoSetting,"[203, 203, 203, 203, 203, 203]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L203-L203,['open_edx'],
FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],lms,edge,FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],django_settings,,,,,,True,,,,,,,,django_settings,2014-01-30,True,"This feature will keep track of the number of failed login attempts on a given user's
   email. If the number of consecutive failed login attempts - without a successful login at some point - reaches
   a configurable threshold (default 6), then the account will be locked for a configurable amount of seconds
   (30 minutes) which will prevent additional login attempts until this time period has passed. If a user
   successfully logs in, all the counter which tracks the number of failed attempts will be reset back to 0. If
   set to False then account locking will be disabled for failed login attempts.",DjangoSetting,"[421, 421, 421, 421, 421, 421, 421]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/2331,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L421-L421,['open_edx'],
FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],lms,stage,FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],django_settings,,,,,,True,,,,,,,,django_settings,2014-01-30,True,"This feature will keep track of the number of failed login attempts on a given user's
   email. If the number of consecutive failed login attempts - without a successful login at some point - reaches
   a configurable threshold (default 6), then the account will be locked for a configurable amount of seconds
   (30 minutes) which will prevent additional login attempts until this time period has passed. If a user
   successfully logs in, all the counter which tracks the number of failed attempts will be reset back to 0. If
   set to False then account locking will be disabled for failed login attempts.",DjangoSetting,"[421, 421, 421, 421, 421, 421, 421]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/2331,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L421-L421,['open_edx'],
FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],lms,prod,FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],django_settings,,,,,,True,,,,,,,,django_settings,2014-01-30,True,"This feature will keep track of the number of failed login attempts on a given user's
   email. If the number of consecutive failed login attempts - without a successful login at some point - reaches
   a configurable threshold (default 6), then the account will be locked for a configurable amount of seconds
   (30 minutes) which will prevent additional login attempts until this time period has passed. If a user
   successfully logs in, all the counter which tracks the number of failed attempts will be reset back to 0. If
   set to False then account locking will be disabled for failed login attempts.",DjangoSetting,"[421, 421, 421, 421, 421, 421, 421]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/2331,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L421-L421,['open_edx'],
FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],lms,edge,FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],lms,stage,FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],lms,prod,FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_MKTG_SITE'],lms,edge,FEATURES['ENABLE_MKTG_SITE'],FEATURES['ENABLE_MKTG_SITE'],django_settings,,,,,,False,,,,,,,,django_settings,2014-03-24,False,Toggle to enable alternate urls for marketing links.,DjangoSetting,"[469, 469, 469, 469, 469, 469, 469]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L469-L469,['open_edx'],"When this is enabled, the MKTG_URLS setting should be defined. The use case of this feature
   toggle is uncertain."
FEATURES['ENABLE_MKTG_SITE'],lms,stage,FEATURES['ENABLE_MKTG_SITE'],FEATURES['ENABLE_MKTG_SITE'],django_settings,,,,,,True,,,,,,,,django_settings,2014-03-24,False,Toggle to enable alternate urls for marketing links.,DjangoSetting,"[469, 469, 469, 469, 469, 469, 469]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L469-L469,['open_edx'],"When this is enabled, the MKTG_URLS setting should be defined. The use case of this feature
   toggle is uncertain."
FEATURES['ENABLE_MKTG_SITE'],lms,prod,FEATURES['ENABLE_MKTG_SITE'],FEATURES['ENABLE_MKTG_SITE'],django_settings,,,,,,True,,,,,,,,django_settings,2014-03-24,False,Toggle to enable alternate urls for marketing links.,DjangoSetting,"[469, 469, 469, 469, 469, 469, 469]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L469-L469,['open_edx'],"When this is enabled, the MKTG_URLS setting should be defined. The use case of this feature
   toggle is uncertain."
FEATURES['ENABLE_MOBILE_REST_API'],lms,edge,FEATURES['ENABLE_MOBILE_REST_API'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_MOBILE_REST_API'],lms,stage,FEATURES['ENABLE_MOBILE_REST_API'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_MOBILE_REST_API'],lms,prod,FEATURES['ENABLE_MOBILE_REST_API'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],lms,edge,FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],django_settings,,,,,,False,,,,,,,,django_settings,2022-03-21,False,"When true, replaces the bulk email tool found on the
   instructor dashboard with a link to the new communications MFE version instead.
   Stting the tool to false will leave the old bulk email tool experience in place.",DjangoSetting,"[975, 975, 975, 975, 975, 975, 975, 975]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MICROBA-1758',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L975-L975,['opt_in'],
FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],lms,stage,FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],django_settings,,,,,,True,,,,,,,,django_settings,2022-03-21,False,"When true, replaces the bulk email tool found on the
   instructor dashboard with a link to the new communications MFE version instead.
   Stting the tool to false will leave the old bulk email tool experience in place.",DjangoSetting,"[975, 975, 975, 975, 975, 975, 975, 975]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MICROBA-1758',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L975-L975,['opt_in'],
FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],lms,prod,FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],django_settings,,,,,,True,,,,,,,,django_settings,2022-03-21,False,"When true, replaces the bulk email tool found on the
   instructor dashboard with a link to the new communications MFE version instead.
   Stting the tool to false will leave the old bulk email tool experience in place.",DjangoSetting,"[975, 975, 975, 975, 975, 975, 975, 975]",lms/envs/common.py,None,'https://openedx.atlassian.net/browse/MICROBA-1758',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L975-L975,['opt_in'],
FEATURES['ENABLE_OAUTH2_PROVIDER'],lms,edge,FEATURES['ENABLE_OAUTH2_PROVIDER'],FEATURES['ENABLE_OAUTH2_PROVIDER'],django_settings,,,,,,True,,,,,,,,django_settings,2014-09-09,False,"Enable this feature to allow this Open edX platform to be an OAuth2 authentication
   provider. This is necessary to enable some other features, such as the REST API for the mobile application.",DjangoSetting,"[220, 220, 220, 220, 220, 220, 220, 220]",lms/envs/common.py,None,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L220-L220,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_OAUTH2_PROVIDER'],lms,stage,FEATURES['ENABLE_OAUTH2_PROVIDER'],FEATURES['ENABLE_OAUTH2_PROVIDER'],django_settings,,,,,,True,,,,,,,,django_settings,2014-09-09,False,"Enable this feature to allow this Open edX platform to be an OAuth2 authentication
   provider. This is necessary to enable some other features, such as the REST API for the mobile application.",DjangoSetting,"[220, 220, 220, 220, 220, 220, 220, 220]",lms/envs/common.py,None,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L220-L220,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_OAUTH2_PROVIDER'],lms,prod,FEATURES['ENABLE_OAUTH2_PROVIDER'],FEATURES['ENABLE_OAUTH2_PROVIDER'],django_settings,,,,,,True,,,,,,,,django_settings,2014-09-09,False,"Enable this feature to allow this Open edX platform to be an OAuth2 authentication
   provider. This is necessary to enable some other features, such as the REST API for the mobile application.",DjangoSetting,"[220, 220, 220, 220, 220, 220, 220, 220]",lms/envs/common.py,None,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L220-L220,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],lms,edge,FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],lms,stage,FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],lms,prod,FEATURES['ENABLE_ONE_CLICK_PROGRAM_PURCHASE'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_OPENBADGES'],lms,edge,FEATURES['ENABLE_OPENBADGES'],FEATURES['ENABLE_OPENBADGES'],django_settings,,,,,,False,,,,,,,,django_settings,2015-04-30,False,Enables support for the creation of OpenBadges as a method of awarding credentials.,DjangoSetting,"[697, 697, 697, 697, 697, 697, 697, 697]",lms/envs/common.py,,https://openedx.atlassian.net/browse/SOL-1325,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L697-L697,['open_edx'],"The following settings (all of which are in the same file) should be set or reviewed prior to
    enabling this setting: BADGING_BACKEND, BADGR_API_TOKEN, BADGR_BASE_URL, BADGR_ISSUER_SLUG, BADGR_TIMEOUT.
    Full guide for setting up OpenBadges available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/enable_badging.html  pylint: disable=line-too-long,useless-suppression"
FEATURES['ENABLE_OPENBADGES'],lms,stage,FEATURES['ENABLE_OPENBADGES'],FEATURES['ENABLE_OPENBADGES'],django_settings,,,,,,False,,,,,,,,django_settings,2015-04-30,False,Enables support for the creation of OpenBadges as a method of awarding credentials.,DjangoSetting,"[697, 697, 697, 697, 697, 697, 697, 697]",lms/envs/common.py,,https://openedx.atlassian.net/browse/SOL-1325,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L697-L697,['open_edx'],"The following settings (all of which are in the same file) should be set or reviewed prior to
    enabling this setting: BADGING_BACKEND, BADGR_API_TOKEN, BADGR_BASE_URL, BADGR_ISSUER_SLUG, BADGR_TIMEOUT.
    Full guide for setting up OpenBadges available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/enable_badging.html  pylint: disable=line-too-long,useless-suppression"
FEATURES['ENABLE_OPENBADGES'],lms,prod,FEATURES['ENABLE_OPENBADGES'],FEATURES['ENABLE_OPENBADGES'],django_settings,,,,,,False,,,,,,,,django_settings,2015-04-30,False,Enables support for the creation of OpenBadges as a method of awarding credentials.,DjangoSetting,"[697, 697, 697, 697, 697, 697, 697, 697]",lms/envs/common.py,,https://openedx.atlassian.net/browse/SOL-1325,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L697-L697,['open_edx'],"The following settings (all of which are in the same file) should be set or reviewed prior to
    enabling this setting: BADGING_BACKEND, BADGR_API_TOKEN, BADGR_BASE_URL, BADGR_ISSUER_SLUG, BADGR_TIMEOUT.
    Full guide for setting up OpenBadges available here:
    https://edx.readthedocs.io/projects/edx-installing-configuring-and-running/en/latest/configuration/enable_badging.html  pylint: disable=line-too-long,useless-suppression"
FEATURES['ENABLE_ORA_ALL_FILE_URLS'],lms,edge,FEATURES['ENABLE_ORA_ALL_FILE_URLS'],FEATURES['ENABLE_ORA_ALL_FILE_URLS'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will iterate through all possible file key suffixes up to the max for displaying
   file metadata in staff assessments.",DjangoSetting,"[883, 883, 883, 883, 883, 883, 883, 883, 883]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L883-L883,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_ALL_FILE_URLS'],lms,stage,FEATURES['ENABLE_ORA_ALL_FILE_URLS'],FEATURES['ENABLE_ORA_ALL_FILE_URLS'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will iterate through all possible file key suffixes up to the max for displaying
   file metadata in staff assessments.",DjangoSetting,"[883, 883, 883, 883, 883, 883, 883, 883, 883]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L883-L883,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_ALL_FILE_URLS'],lms,prod,FEATURES['ENABLE_ORA_ALL_FILE_URLS'],FEATURES['ENABLE_ORA_ALL_FILE_URLS'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will iterate through all possible file key suffixes up to the max for displaying
   file metadata in staff assessments.",DjangoSetting,"[883, 883, 883, 883, 883, 883, 883, 883, 883]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L883-L883,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],lms,stage,FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],lms,prod,FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],lms,edge,FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],django_settings,SettingDictToggle,content-aurora,,,,False,,lms.djangoapps.teams.toggles,,,,,,django_settings,2020-03-03,False,Set to True to enable team-based ORA submissions.,SettingDictToggle,"[12, 12, 12, 12, 12, 12, 12, 12, 12]",lms/djangoapps/teams/toggles.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/teams/toggles.py#L12-L12,['temporary'],"This temporary feature toggle does not have a target removal date. This can be overridden by a
      course waffle flags or a waffle switch with identical name."
FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],lms,stage,FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],django_settings,SettingDictToggle,content-aurora,,,,False,,lms.djangoapps.teams.toggles,,,,,,django_settings,2020-03-03,False,Set to True to enable team-based ORA submissions.,SettingDictToggle,"[12, 12, 12, 12, 12, 12, 12, 12, 12]",lms/djangoapps/teams/toggles.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/teams/toggles.py#L12-L12,['temporary'],"This temporary feature toggle does not have a target removal date. This can be overridden by a
      course waffle flags or a waffle switch with identical name."
FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],lms,prod,FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],FEATURES['ENABLE_ORA_TEAM_SUBMISSIONS'],django_settings,SettingDictToggle,content-aurora,,,,False,,lms.djangoapps.teams.toggles,,,,,,django_settings,2020-03-03,False,Set to True to enable team-based ORA submissions.,SettingDictToggle,"[12, 12, 12, 12, 12, 12, 12, 12, 12]",lms/djangoapps/teams/toggles.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/teams/toggles.py#L12-L12,['temporary'],"This temporary feature toggle does not have a target removal date. This can be overridden by a
      course waffle flags or a waffle switch with identical name."
FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],lms,edge,FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],django_settings,,,,,,True,,,,,,,,django_settings,2020-06-11,False,"Set to True to add deanonymized usernames to ORA data
   report.",DjangoSetting,"[909, 909, 909, 909, 909, 909, 909, 909, 909]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/TNL-7273,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L909-L909,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],lms,stage,FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],django_settings,,,,,,True,,,,,,,,django_settings,2020-06-11,False,"Set to True to add deanonymized usernames to ORA data
   report.",DjangoSetting,"[909, 909, 909, 909, 909, 909, 909, 909, 909]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/TNL-7273,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L909-L909,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],lms,prod,FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],django_settings,,,,,,True,,,,,,,,django_settings,2020-06-11,False,"Set to True to add deanonymized usernames to ORA data
   report.",DjangoSetting,"[909, 909, 909, 909, 909, 909, 909, 909, 909]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/TNL-7273,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L909-L909,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],lms,edge,FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will pull file metadata from StudentModule.state for display in staff assessments.",DjangoSetting,"[897, 897, 897, 897, 897, 897, 897, 897, 897]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L897-L897,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],lms,stage,FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will pull file metadata from StudentModule.state for display in staff assessments.",DjangoSetting,"[897, 897, 897, 897, 897, 897, 897, 897, 897]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L897-L897,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],lms,prod,FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],django_settings,,,,,,False,,,,,,,,django_settings,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will pull file metadata from StudentModule.state for display in staff assessments.",DjangoSetting,"[897, 897, 897, 897, 897, 897, 897, 897, 897]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L897-L897,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],lms,edge,FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],django_settings,,,,,,False,,,,,,,,django_settings,2017-07-20,False,"Whether to send an email for failed password reset attempts or not. This happens when a
   user asks for a password reset but they don't have an account associated to their email. This is useful for
   notifying users that they don't have an account associated with email addresses they believe they've registered
   with. This setting can be overridden by a site-specific configuration.",DjangoSetting,"[832, 832, 832, 832, 832, 832, 832]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1832,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L832-L832,['open_edx'],
FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],lms,stage,FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],django_settings,,,,,,True,,,,,,,,django_settings,2017-07-20,False,"Whether to send an email for failed password reset attempts or not. This happens when a
   user asks for a password reset but they don't have an account associated to their email. This is useful for
   notifying users that they don't have an account associated with email addresses they believe they've registered
   with. This setting can be overridden by a site-specific configuration.",DjangoSetting,"[832, 832, 832, 832, 832, 832, 832]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1832,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L832-L832,['open_edx'],
